oc,r,g,b
0.4386648086087625,0.570353443,0.454655614,0.367850303
0.3817138731744812,0.656284047,0.555540919,0.449364082
0.020036126133743275,0.280762862,0.234369534,0.191242575
0.010381649961568025,0.299332912,0.247922293,0.201079065
0.00958178192159877,0.354363529,0.298219568,0.242924816
0.011855003136049194,0.498633908,0.43529361,0.367157875
0.010326691591083782,0.460192951,0.406606705,0.343736196
0.02851223314373559,0.298762727,0.250025783,0.199352507
0.01766542742505765,0.232747256,0.188133842,0.151505593
0.04360362654880861,0.246105185,0.200964583,0.162871721
0.050143690622598006,0.23421598,0.191939048,0.15744227
0.00985840573405073,0.26779847,0.226808058,0.189642787
0.009469997540353575,0.421643503,0.370598827,0.31536465
0.02755762542659493,0.423545782,0.347497265,0.274623267
0.03351936525749424,0.406254659,0.331409108,0.26515442
0.01296321701767871,0.428264743,0.363342068,0.294212399
0.030840896986933132,0.318224316,0.25322514,0.208977137
0.030840896986933132,0.190587515,0.163055544,0.143720737
0.07133032728670254,0.0907283,0.072431935,0.062854009
0.033339187671022286,0.086923164,0.073148548,0.065519294
0.034262836187548044,0.163617565,0.140302628,0.125526452
0.0463570189085319,0.42056619,0.345827342,0.290445277
0.008726182428900846,0.209635086,0.171163484,0.141316978
0.009321954973097618,0.232934399,0.186374442,0.150375184
0.006090562736356649,0.223099808,0.179520329,0.144744339
0.5268913457340508,0.18458342,0.129406784,0.102471472
0.04830348436587241,0.415331745,0.322054205,0.257281947
0.019670758216756342,0.352497067,0.293796446,0.24736158
0.00764681520368947,0.383293398,0.309469818,0.241946626
0.0101331781245196,0.404452936,0.318163075,0.245682762
0.008953357893927748,0.500292291,0.409986012,0.333353982
0.022426394573405076,0.620938644,0.547664068,0.454691639
0.008815680169100693,0.625616228,0.553328992,0.427787294
0.026529337878554958,0.295456315,0.2455049,0.204166546
0.017125142444273638,0.369147362,0.307100399,0.251480465
0.009501482229054573,0.491834801,0.426498612,0.355576757
0.007028857832436588,0.569138467,0.50558632,0.427108096
0.014575281675634127,0.619406568,0.549812954,0.472742281
0.006907628608762491,0.357861157,0.287041581,0.218326492
0.004963977232897771,0.455888638,0.374182581,0.286825518
0.003767800614911607,0.405062511,0.310875705,0.222417073
0.050534155664873175,0.242697337,0.192206144,0.156374239
0.03578827758647195,0.252830783,0.203953778,0.169527287
0.012512342059953881,0.249992144,0.195474022,0.15465104
0.011382979385088395,0.196987591,0.166852327,0.141762087
0.0096844362490392,0.217322978,0.180515006,0.148927785
0.00937958083013067,0.315368206,0.259794735,0.193163076
0.008932867794004613,0.33984605,0.283145429,0.214111917
0.008597667901614143,0.347450182,0.290659538,0.221599744
0.011179307148347426,0.401224913,0.367001085,0.300483739
0.1519777248424289,0.217584075,0.130055291,0.091162982
0.13029049432744041,0.164966485,0.106061408,0.076894923
0.5400461183704843,0.142756889,0.086328501,0.065369307
0.03671117277478862,0.192016429,0.149416641,0.112995645
0.03783756067640277,0.23943158,0.179278539,0.126048107
0.02879053497309762,0.20450693,0.156990235,0.116115826
0.02402801521906226,0.271621597,0.199436132,0.135416766
0.009428341275941584,0.336908318,0.250649822,0.166433669
0.5143735588009224,0.146793257,0.085466893,0.062317967
0.6943889315910838,0.139257845,0.078746375,0.059077199
0.181706379707917,0.177946402,0.116626719,0.086485221
0.5611068408916219,0.168305517,0.103183223,0.076237574
0.37023362290545736,0.126767134,0.084547839,0.064927319
0.07066293623366642,0.174406484,0.134507895,0.107171136
0.07334406936202921,0.161169538,0.122800633,0.101391095
0.07755771160645658,0.142004495,0.104838966,0.08408969
0.07612693154496541,0.13276265,0.096275149,0.07743689
0.07472254645657186,0.16006613,0.122026355,0.097415006
0.03594447581860107,0.176211457,0.131119632,0.099127315
0.042111443028439666,0.152888628,0.111827973,0.085112201
0.03715086502690238,0.323729511,0.253286623,0.193938358
0.028653606764027673,0.491377232,0.414627973,0.339470433
0.017529990930053807,0.418067971,0.348130871,0.274482445
0.01039451149884704,0.301625209,0.2486705,0.184435103
0.029664201029976942,0.238689243,0.192268037,0.145487697
0.018311129761721754,0.264980358,0.214705226,0.159735652
0.019724481583397388,0.249881248,0.207342513,0.14783557
0.01699285712528824,0.275685603,0.237106499,0.174762747
0.009395276279784781,0.319041249,0.278830455,0.199898324
0.031048435526518064,0.191306147,0.140680226,0.10307664
0.022973649900076866,0.227430312,0.160424198,0.112651278
0.015518829961568024,0.230068585,0.16788233,0.115595816
0.026834999400461187,0.219341635,0.171327205,0.123979731
0.015288603382013835,0.21803066,0.1707224,0.11981078
0.008722659953881629,0.393457307,0.343811547,0.26770943
0.008722659953881629,0.356483514,0.337811617,0.26170275
0.05819071102229055,0.218213857,0.162841467,0.12029952
0.02472618179861645,0.243443383,0.181856029,0.129804328
0.01313152845503459,0.29460883,0.219466108,0.150090793
0.00371047712528824,0.348131297,0.297827837,0.21175211
0.009679580630284396,0.3148107,0.276659561,0.209370683
0.024772777186779404,0.255587581,0.214380241,0.184863423
0.030482651775557264,0.223592126,0.175265923,0.148335571
0.00890728774788624,0.314147869,0.266543776,0.203489796
0.006694429853958494,0.316440883,0.250606207,0.191485555
0.00727745139123751,0.32705623,0.2612437,0.201495635
0.6637970791698694,0.064268251,0.043954516,0.035266967
0.5857033051498848,0.063348019,0.042949001,0.03521316
0.46364335126825523,0.095341788,0.069499097,0.057842432
0.4256725595695619,0.092416626,0.06444077,0.051667074
0.5185242121445042,0.075778534,0.053400371,0.043722115
0.5998462720983859,0.074190936,0.049708031,0.03982582
0.34189085318985396,0.092973412,0.069753903,0.058291247
0.41506533435818604,0.077261089,0.057244873,0.048873143
0.018190376279784783,0.234441136,0.18178679,0.134005356
0.016962365165257492,0.256182127,0.199041709,0.145088058
0.01355931907763259,0.365049513,0.299427495,0.215236571
0.006013343643351269,0.43442178,0.373400203,0.281942008
0.0067883409377402,0.315630958,0.272610956,0.192770115
0.00791162273635665,0.329342459,0.258094291,0.191310008
0.007117093973866257,0.331656263,0.259599308,0.192494598
0.006353323443504996,0.376257561,0.298058948,0.221740619
0.004982612175249808,0.259719361,0.204186443,0.150860254
0.3390067123750961,0.207886901,0.16247243,0.12985274
0.36418362013835515,0.195311942,0.149491337,0.11883905
0.05749500771714067,0.221011667,0.173246273,0.134171667
0.011881452559569562,0.258504532,0.215933297,0.169092847
0.03487342768639508,0.237518447,0.196708925,0.152529677
0.09657078770176787,0.177950813,0.106444393,0.079043861
0.13249141365103767,0.108718862,0.082719815,0.071494704
0.026158323397386628,0.244680309,0.195990835,0.157564123
0.0136777703151422,0.353351224,0.294134599,0.233704467
0.013268550699461952,0.335760208,0.279432491,0.219536744
0.09430726754803997,0.198651003,0.114991485,0.083180447
0.09657078770176787,0.207615098,0.122438893,0.089923065
0.09319548136817833,0.237929626,0.11766463,0.074225483
0.09657078770176787,0.191283696,0.108181839,0.077360059
0.130216315603382,0.141891806,0.098813828,0.076970294
0.016103988716372024,0.312612995,0.258977783,0.208577512
0.01631389786318217,0.315597881,0.266580826,0.216151192
0.019189441183704845,0.282216412,0.232914361,0.188169285
0.13420445810914683,0.216091574,0.170705288,0.141015692
0.10668716372021524,0.150799778,0.116862565,0.096130642
0.19077632590315144,0.222026559,0.177336728,0.150931962
0.08101460415065334,0.278456832,0.239030676,0.211067285
0.03826978404304381,0.288883101,0.249386101,0.220468697
0.03035309589546503,0.254250449,0.213443741,0.183127955
0.023003204365872405,0.21713911,0.174061514,0.135860646
0.025194368209069947,0.189658014,0.153198574,0.121619029
0.035002702121445045,0.145286772,0.105415649,0.085184974
0.035002702121445045,0.226412864,0.168237288,0.132912152
0.035002702121445045,0.190951888,0.143391164,0.114817075
0.035002702121445045,0.196486937,0.148031583,0.117147665
0.035002702121445045,0.19789057,0.150278072,0.12195423
0.023645090991544968,0.393163149,0.352070095,0.31005462
0.024665602444273637,0.411353655,0.369398539,0.32567378
0.01132875794004612,0.403022021,0.361688285,0.319295866
0.03411950009223674,0.418307982,0.367029207,0.314479425
0.017735403458877787,0.434061151,0.38312628,0.325450748
0.12690067606456573,0.204743251,0.154377771,0.123917155
0.018557857140661032,0.27662297,0.224577936,0.177839264
0.026858412651806305,0.260536709,0.208776019,0.16486862
0.01664667996925442,0.306137712,0.259327218,0.215568869
0.020894438862413527,0.180099085,0.157830791,0.135811048
0.22174921445042275,0.143456529,0.099854163,0.079954218
0.1053959548654881,0.228435996,0.173806924,0.136752863
0.1891654971560338,0.136032141,0.095380182,0.072259422
0.022038416679477327,0.280312022,0.224490478,0.17432788
0.039213941275941584,0.26640554,0.213267451,0.171277508
0.02124243254419677,0.347067553,0.28071962,0.220221279
0.01551155603382014,0.280716398,0.225189123,0.173496153
0.011577723443504996,0.244455489,0.184247461,0.136459
0.012056653820138355,0.224891301,0.167540168,0.12349645
0.011258352990007688,0.270963242,0.2088852,0.15631051
0.00934558856264412,0.33323387,0.259031027,0.1933659
0.00676485420445811,0.469637712,0.383192836,0.302643915
0.01698628252113759,0.313660746,0.255194611,0.185128543
0.021140803028439663,0.318114004,0.25986559,0.188738304
0.013346364150653343,0.34550871,0.285223413,0.204102051
0.010415120461183706,0.332746819,0.277482389,0.195561039
0.007241465641813989,0.422373002,0.357799363,0.271038517
0.0075932453958493466,0.294349706,0.245848457,0.179826846
0.00719944573405073,0.427990808,0.361082328,0.262592749
0.007197113620292083,0.434271807,0.365205196,0.265807427
0.057901594450422755,0.229265317,0.177289263,0.132522417
0.025153513943120678,0.259036914,0.204983513,0.150889739
0.014779236956187549,0.312246845,0.252578002,0.185652185
0.007772319185242122,0.321398373,0.268422605,0.205272883
0.015271294880860877,0.312167614,0.26884875,0.211834996
0.021874144365872407,0.266697544,0.217774465,0.166685379
0.02440088023059185,0.261807078,0.212652601,0.159350783
0.021747741352805536,0.268136011,0.222037118,0.165004487
0.018592839400461185,0.291454687,0.243833329,0.179511002
0.01762356169100692,0.318278711,0.268229377,0.196089728
0.017240856448885473,0.300238086,0.25398593,0.187815732
0.018907123981552653,0.310127227,0.261821215,0.192821562
0.0132972665641814,0.229607245,0.188572842,0.138572138
0.015183372544196772,0.217336142,0.17328496,0.130072818
0.017215269485011533,0.227981588,0.185717965,0.139921952
0.010510609285165257,0.267851633,0.222749444,0.169961385
0.009365267901614143,0.3281515,0.299515778,0.239926303
0.014102409146810145,0.251052481,0.215494982,0.164773204
0.012006417970791699,0.283176325,0.247167205,0.186467067
0.012006417970791699,0.272123867,0.23868838,0.180461183
0.006521926887009992,0.321091053,0.246887188,0.169779806
0.00675002565718678,0.317658468,0.238568384,0.165430333
0.008027239569561875,0.410136301,0.325290742,0.246614027
0.42759079984627213,0.480538495,0.393373558,0.312271904
0.020069670776325904,0.174488727,0.137759939,0.098457218
0.020834595234435052,0.174499914,0.136085798,0.096195714
0.012071578493466566,0.306031763,0.249543662,0.170151399
0.01878504,0.198291381,0.127748757,0.084797522
0.013028286241352806,0.225539025,0.144077291,0.094479237
0.013645434404304381,0.200522947,0.124854893,0.080802175
0.011407538662567256,0.308701401,0.198813747,0.130311733
0.012880675603382014,0.344535784,0.231799375,0.15687559
0.17487329915449656,0.136757155,0.106673963,0.086005084
0.1691490637970792,0.138050195,0.108357533,0.087726582
0.16056439523443508,0.142043429,0.11159124,0.090209113
0.1743252476556495,0.131697137,0.103111213,0.083387084
0.17435332421214453,0.164346361,0.12863518,0.102414096
0.04619904684089163,0.139385645,0.105921037,0.087372984
0.042982153820138355,0.131231552,0.09893176,0.080973484
0.02936288762490392,0.175413941,0.12676155,0.098128307
0.01332564367409685,0.287672588,0.224985122,0.17923288
0.00648033904688701,0.42591402,0.364170434,0.294650527
0.7309761721752498,0.172467693,0.093052087,0.062597612
0.5056110684089162,0.149405057,0.08792189,0.062865274
0.7810914681014605,0.168473073,0.090413734,0.060891319
0.6991544965411222,0.183507403,0.100836703,0.068271812
0.7105303612605688,0.1591571,0.096738807,0.07235484
0.6747117601844735,0.139311155,0.081064,0.060021547
0.4561106840891622,0.153556787,0.100700721,0.073118233
0.26518063028439665,0.187713961,0.128445403,0.092780526
0.4205995388162952,0.151956687,0.103429871,0.07737209
0.06807608677940047,0.183458162,0.112553985,0.082936137
0.06719889847809378,0.132729447,0.083731099,0.063425487
0.06807608677940047,0.206740438,0.130936043,0.093357342
0.06807608677940047,0.191503099,0.144407164,0.117116957
0.26150107978478093,0.106740337,0.070449702,0.054040702
0.08785345975403536,0.120643917,0.082694582,0.061052832
0.3224496717909301,0.104188345,0.069260122,0.053367705
0.5108587800153728,0.207561213,0.148943957,0.114827193
0.02266981477325135,0.294436518,0.224141271,0.165835987
0.01981972840891622,0.322691398,0.243165735,0.172521976
0.011511319185242123,0.380175967,0.288659389,0.198760341
0.006626698585703305,0.330030182,0.264312898,0.181256297
0.024030076541122217,0.289885846,0.24609186,0.191324556
0.5108587800153728,0.154435985,0.100557392,0.075381901
0.06719889847809378,0.134064307,0.084503474,0.064563948
0.5425634127594159,0.184464635,0.106516999,0.076254679
0.02333224388931591,0.327000715,0.237505032,0.162025158
0.022239675418908533,0.327356261,0.237531204,0.163203008
0.017354115618754804,0.382535458,0.280270138,0.185228169
0.013929515603382014,0.399254637,0.30297521,0.203946073
0.008691899846272099,0.503975579,0.451406767,0.352832672
0.6653343581860108,0.161748593,0.094411783,0.068403144
0.6776325903151422,0.138675427,0.083593091,0.06298167
0.7383551114527287,0.170204893,0.10100016,0.074149418
0.6167563412759416,0.174383007,0.097524079,0.066337397
0.7014604150653344,0.143501682,0.091531225,0.070166138
0.49853958493466566,0.176782768,0.109490702,0.080545676
0.11395358742505765,0.15581707,0.110287219,0.081223276
0.0228662664104535,0.264247769,0.192869471,0.135709578
0.01772646262874712,0.326183528,0.229355513,0.153064133
0.015793525180630284,0.360525345,0.257121329,0.170866077
0.011272952113758648,0.432977465,0.336547771,0.240768193
0.010287988870099924,0.454656145,0.351028392,0.236816965
0.010426667132974635,0.461401417,0.356121937,0.24192803
0.30798908747117604,0.123051872,0.081047336,0.060313211
0.1703353239046887,0.136964013,0.095673548,0.072424182
0.0024291833666410453,0.126744396,0.085540055,0.065044276
0.06547828499615681,0.156138034,0.095821716,0.07110093
0.06633301309761723,0.146648137,0.092163533,0.069877852
0.06463457042275174,0.145015703,0.096535184,0.074862199
0.06136703638739432,0.175459532,0.094226925,0.06321262
0.06136703638739432,0.147648509,0.078036866,0.05154498
0.06633301309761723,0.119237273,0.072216078,0.055089175
0.425826287471176,0.149961384,0.099404261,0.075727651
0.41091468101460416,0.170071288,0.104538906,0.076652211
0.48424289008455035,0.15556859,0.09803596,0.072766397
0.49961568024596464,0.148051309,0.09267679,0.069286346
0.6519600307455803,0.155508521,0.09280641,0.06872518
0.3388162951575711,0.175365741,0.125054657,0.099830231
0.3734025798616449,0.165984803,0.110619288,0.083540639
0.5683320522674865,0.175569646,0.111110519,0.082713003
0.026363053820138357,0.267217797,0.19375427,0.141227067
0.024501242059953885,0.281798503,0.208346653,0.147858486
0.01446110275172944,0.429234295,0.334249323,0.250926875
7.236571867794004e-05,0.49317429,0.418780544,0.319691719
0.5108587800153728,0.154838185,0.086587314,0.061413562
0.5108587800153728,0.130341951,0.081464913,0.062364031
0.06807608677940047,0.143653225,0.078544469,0.056462155
0.5108587800153728,0.143735983,0.091485971,0.07017424
0.06547828499615681,0.10865933,0.071309472,0.056990329
0.20906994619523445,0.184809415,0.1257111,0.086661384
0.4539584934665642,0.131122739,0.0893718,0.067160743
0.33312836279784785,0.166411372,0.119679855,0.091008526
0.16031567763259033,0.105402659,0.078326266,0.062562895
0.08930093940046119,0.117783651,0.091383442,0.073043854
0.1139010154803997,0.283980209,0.216636307,0.171674154
0.10638158687163721,0.348599865,0.278604724,0.221602744
0.06369195245196003,0.131002001,0.097917947,0.0777731
0.05099920149116065,0.215947694,0.153536956,0.11096001
0.01571888925441968,0.233852716,0.181635496,0.138868315
0.07685208688701,0.190506114,0.145360267,0.111463034
0.0712237585857033,0.216432903,0.162269008,0.120054839
0.09167539262106073,0.218736084,0.170316922,0.127597012
0.07906567042275173,0.183125015,0.128726631,0.094640496
0.07490867311299,0.184052918,0.131858374,0.0976768
0.03247741326671791,0.242479832,0.177714185,0.121769658
0.02841272061491161,0.248505677,0.185661614,0.12836952
0.02174435056110684,0.24928886,0.188389647,0.130433437
0.02596255720215219,0.21704437,0.174105815,0.132281853
0.27640276710222905,0.168251521,0.120347774,0.08836101
0.03097185970791699,0.158982407,0.125016257,0.099714813
0.02224663801691007,0.210967507,0.166246522,0.128832956
0.021110044012298233,0.218480373,0.17363117,0.135303311
0.017952570730207534,0.219575962,0.179736286,0.137884946
0.07440506044581091,0.17927348,0.134685836,0.108850298
0.04422576740968486,0.20199525,0.150004403,0.117357189
0.013050674604150655,0.280381215,0.221033776,0.171102532
0.013784535926210607,0.285380995,0.225717546,0.175278881
0.01184475508070715,0.328658892,0.264629533,0.206575982
0.007412912697924674,0.355092409,0.280068352,0.207018561
0.7016141429669486,0.155241125,0.089217849,0.065144291
0.530053804765565,0.200054057,0.120445928,0.085033346
0.7801691006917756,0.141619565,0.080582005,0.059886201
0.381706379707917,0.183217406,0.130037101,0.100253763
0.626902382782475,0.13837336,0.09180118,0.071926275
0.6325903151421983,0.190800715,0.122561598,0.092570396
0.376325903151422,0.198203306,0.137873086,0.107571102
0.6519600307455803,0.121061144,0.073873811,0.057537615
0.1287660242582629,0.140723488,0.097956165,0.07603921
0.26623699062259804,0.092481376,0.066736678,0.054216717
0.04270592142966948,0.226931532,0.181155717,0.143877014
0.08883895863182167,0.18711983,0.1350647,0.102177343
0.11394573472713297,0.114906292,0.087559361,0.072862856
0.07416309821675635,0.127795343,0.098320492,0.081247232
0.04287331011529592,0.154198868,0.122133624,0.102470354
0.046135317863182174,0.217965192,0.176206427,0.147507171
0.4087624903920062,0.105224804,0.075350744,0.059374519
0.1770945426594927,0.178556237,0.131053401,0.097449627
0.2289008455034589,0.141188147,0.105609618,0.082942017
0.35588009223674094,0.106550364,0.07711788,0.063902184
0.2681014604150654,0.116827509,0.089544967,0.075925354
0.3532667179093006,0.114551665,0.083110243,0.068587106
0.3014604150653344,0.12204446,0.089409924,0.073747313
0.3318985395849347,0.133667306,0.098589277,0.081617949
0.10391383397386626,0.195680808,0.147935662,0.123978551
0.04189766186010761,0.198226221,0.150926266,0.127727311
0.030834118908531896,0.216825642,0.169049152,0.145028873
0.019988946133743274,0.44596618,0.385698084,0.347736803
0.06609689059185243,0.151202993,0.111271135,0.091260162
0.0648333359262106,0.181503612,0.13346225,0.110695738
0.0648333359262106,0.145326672,0.104866985,0.0853295
0.20830130668716373,0.225010469,0.168172711,0.134831455
0.04335717863182168,0.183827477,0.139063736,0.111417804
0.016133211145272868,0.356518144,0.279431256,0.214946092
0.008096083059185242,0.446647653,0.362912883,0.271879055
0.00979692481168332,0.485713394,0.373693804,0.224534412
0.009909974757878555,0.480268189,0.360246698,0.20658728
0.009793650914681016,0.446425254,0.326918863,0.183771052
0.2650269023827825,0.23760804,0.178146087,0.146392723
0.2604150653343582,0.22332278,0.164679165,0.130537567
0.1830899308224443,0.193177487,0.138620388,0.106924163
0.1824750192159877,0.240721363,0.177861827,0.140787445
0.06673787282090698,0.093063522,0.068391723,0.056363399
0.06609689059185243,0.13118347,0.090269421,0.071501154
0.06673787282090698,0.117090929,0.084771335,0.069341681
0.6095311299000769,0.1070852,0.070530964,0.053828642
0.39013282505764796,0.205296168,0.147341296,0.112733366
0.05045737463489624,0.172261619,0.134674776,0.104562092
0.13250752888547274,0.192515364,0.15587256,0.123855267
0.03692961634127594,0.203085197,0.162235872,0.13006067
0.18440395311299002,0.141658521,0.114298101,0.094181309
0.04290188498078401,0.149411333,0.090763195,0.068044863
0.04325644917755573,0.158657797,0.099820755,0.076463905
0.04220145162182937,0.210194906,0.153718691,0.126059602
0.27640276710222905,0.108488279,0.0800287,0.063599805
0.5008455034588778,0.072113404,0.050094906,0.040629296
0.645196003074558,0.088444562,0.057005775,0.044882576
0.5066871637202153,0.104017489,0.073888515,0.058936478
0.4245964642582629,0.113950754,0.081832662,0.064562532
0.23827824750192161,0.152596062,0.107155574,0.080119772
0.37494235203689474,0.128539657,0.091920323,0.072963699
0.03389702751729439,0.234606109,0.187820572,0.150756141
0.012491385826287471,0.287813691,0.236088808,0.186953129
0.015060570853189856,0.277997803,0.232855383,0.182700743
0.029838729039200616,0.274700053,0.232011453,0.183738823
0.019639739600307456,0.236241196,0.189111337,0.142718179
0.009411507025365104,0.264405883,0.214400943,0.161624711
0.007832751299000767,0.342842008,0.267352919,0.199151663
0.02479685809377402,0.580083876,0.482053475,0.401288755
0.022677494312067642,0.208597593,0.163082779,0.125246034
0.022206741691006917,0.183743063,0.139490962,0.103536558
0.012878800138355111,0.249538922,0.161393185,0.105248926
0.012945426471944658,0.253741257,0.156938552,0.100437333
0.010074543950807072,0.325957741,0.210678077,0.139207539
0.5272046979246734,0.206730871,0.148885236,0.115430061
0.09320752396617986,0.140989328,0.106508603,0.088574948
0.09031524049192928,0.143575823,0.102772603,0.081782064
0.09223328178324366,0.275685912,0.207432644,0.165265359
0.09126922276710223,0.236047085,0.162437288,0.123324006
0.5181974622598002,0.120053044,0.086651724,0.071948598
0.44677172959262107,0.116166461,0.079501903,0.061986627
0.04920197054573405,0.220521396,0.16658434,0.128769261
0.06177622919292852,0.202767102,0.150197026,0.114548018
0.05877499059185243,0.205319553,0.151781635,0.115204044
0.04954687697156034,0.17861076,0.134361827,0.106506304
0.028120843059185243,0.227785586,0.169627949,0.13090874
0.012692131206764027,0.33498292,0.270638539,0.218445191
0.09223328178324366,0.140174008,0.097141464,0.076859323
0.09223328178324366,0.096873316,0.064297491,0.049836441
0.09126922276710223,0.152163534,0.106841597,0.083748981
0.09223328178324366,0.160134932,0.118605628,0.096157746
0.16965015664873173,0.236791734,0.181595394,0.15163122
0.01879440647194466,0.4376915,0.371262364,0.317382198
0.018912093451191395,0.454744498,0.386955945,0.330573949
0.006917388747117602,0.571386775,0.50303082,0.41627439
0.004468536894696388,0.517570849,0.454447739,0.367551181
0.004557827163720215,0.523751568,0.458889611,0.365012821
0.35140345057647965,0.203554257,0.156894443,0.1307858
0.5385126983858571,0.117100162,0.068939677,0.051987238
0.4384432751729439,0.150975994,0.081574733,0.059034217
0.2001252857801691,0.20219425,0.133458948,0.104594891
0.5031514219830899,0.180807283,0.122217112,0.096287749
0.4438124519600308,0.231821683,0.166965977,0.135859479
0.45841660261337436,0.20785166,0.13751173,0.105153619
0.6802459646425827,0.159128765,0.09323149,0.068638798
0.16016765980015374,0.129151734,0.096533191,0.078649082
0.17074067071483473,0.133479661,0.099544577,0.080169441
0.0529641648424289,0.175219822,0.131840489,0.103655479
0.03141063169869331,0.212690726,0.159104884,0.122902697
0.07233061215987702,0.189940435,0.142798597,0.110443726
0.15914658754803998,0.168467685,0.119167883,0.091555582
0.18129387025365104,0.170531521,0.120725544,0.094028419
0.1872192950038432,0.122792766,0.089272682,0.071778918
0.4518202332052268,0.080917512,0.057637561,0.048007189
0.1212764598616449,0.138600307,0.105599324,0.088257346
0.09173309435818602,0.155888604,0.121057741,0.102910481
0.01915343112990008,0.359740069,0.308196089,0.268401148
0.008382735972328978,0.347610135,0.312477105,0.268703051
0.15104151159108378,0.126718575,0.091698631,0.072274547
0.03185200925441968,0.216183113,0.162169784,0.127627521
0.021449702475019216,0.286330293,0.222182388,0.172545314
0.02792150668716372,0.205051488,0.157569888,0.122763378
0.4047655649500384,0.087163506,0.061697989,0.050360362
0.42106072252113763,0.082258779,0.059382561,0.048898503
0.24581091468101463,0.10405789,0.073965317,0.058902527
0.16936326149116065,0.103982226,0.074950022,0.06251659
0.16936326149116065,0.121251725,0.090923739,0.074297059
0.07470089895465026,0.13866821,0.10412329,0.084711704
0.49947447086856267,0.093272172,0.062330737,0.051701926
0.4888248046118371,0.082660502,0.054990186,0.045269016
0.31303031191391234,0.096860364,0.072491602,0.060518265
0.611837048424289,0.070376923,0.047857268,0.038798077
0.5746348962336665,0.073964517,0.050815625,0.041999524
0.6064565718677941,0.068184951,0.045647035,0.037211385
0.5116064565718679,0.072216411,0.054512089,0.047234686
0.5964642582628747,0.082899341,0.05686184,0.045897234
0.47824750192159876,0.081892169,0.060370959,0.051018978
0.46026133743274406,0.081241383,0.058933595,0.048942641
0.24734819369715605,0.082222097,0.065275876,0.057234811
0.3414296694850116,0.147466214,0.098374832,0.075643177
0.29192928516525746,0.172757585,0.118698067,0.092510541
0.2608762490392006,0.162928017,0.113827252,0.090664811
0.21906225980015373,0.144415506,0.106300892,0.087388498
0.1094542659492698,0.180548955,0.134424655,0.110613462
0.2146093337432744,0.126414407,0.082608792,0.063009441
0.1900076863950807,0.203521006,0.148266581,0.117254807
0.17555726364335128,0.114272402,0.080491098,0.065170634
0.14296694850115296,0.153419752,0.118971129,0.098812955
0.2925441967717141,0.138825228,0.088713647,0.064924465
0.17540353574173714,0.235551134,0.165752647,0.124515533
0.26026133743274404,0.161581855,0.11383233,0.090050469
0.14173712528823984,0.137520137,0.100041625,0.081255234
0.10345887778631822,0.12557602,0.086912497,0.069065426
0.3398923904688701,0.121662324,0.08050376,0.060432422
0.2167563412759416,0.193905946,0.138952455,0.108665388
0.22213681783243658,0.142974384,0.10492097,0.085127101
0.427382792159877,0.100295221,0.073093716,0.060928131
0.4530361260568793,0.1153779,0.077906283,0.060306128
0.29223674096848584,0.180024353,0.122034245,0.094057184
0.4046118370484243,0.149514675,0.101259485,0.080224237
0.18324365872405843,0.150834657,0.116810883,0.097269205
0.3998462720983859,0.054762101,0.039164252,0.033222629
0.3952344350499616,0.066403839,0.048788652,0.041510064
0.36233666410453497,0.063515418,0.046472441,0.039494923
0.4063028439661799,0.064262195,0.047417646,0.039999506
0.3901614142966949,0.070855084,0.051727586,0.042225826
0.4962336664104535,0.064494329,0.046734541,0.039959765
0.42305918524212144,0.248049044,0.16788592,0.126016518
0.058024921122213684,0.179496401,0.13466814,0.104781074
0.058024921122213684,0.169027691,0.12537104,0.096817879
0.03833000236740969,0.164692438,0.121306417,0.090719293
0.018801594558032285,0.254433876,0.182724821,0.129857414
0.014774819584934665,0.281111162,0.206405025,0.143129927
0.011357654634896235,0.299692282,0.221271123,0.150376829
0.6138355111452729,0.159619578,0.092579802,0.068265995
0.4757878554957725,0.134720548,0.085875429,0.06731704
0.3159108378170638,0.16798919,0.110570913,0.084655859
0.6578016910069178,0.182360457,0.102067032,0.07170398
0.06763881458877787,0.12243205,0.072920956,0.057427625
0.026357430699461955,0.216240441,0.164421739,0.12539056
0.021523719569561877,0.226507632,0.170956031,0.128566136
0.018877275418908532,0.213075696,0.162542255,0.12398152
0.022083438677940048,0.275619699,0.202654226,0.146037174
0.04006108010760953,0.181560305,0.144368424,0.112789086
0.028175840568793235,0.24823431,0.195549719,0.148408197
0.005111259569561876,0.358391724,0.300225349,0.232216287
0.005072912498078401,0.366442293,0.30778419,0.236582151
0.006261093036126057,0.36109813,0.313389638,0.232012713
0.598923904688701,0.175409653,0.103895494,0.075468113
0.7514219830899309,0.160202632,0.086337509,0.060216701
0.4063028439661799,0.232085202,0.161847273,0.111256526
0.5324695289777094,0.188841893,0.116076794,0.086572359
0.5324695289777094,0.159929448,0.099434492,0.075151855
0.5324695289777094,0.190978533,0.132801301,0.101458137
0.5324695289777094,0.199661433,0.117420445,0.082738808
0.5324695289777094,0.184195026,0.122385781,0.09252302
0.5324695289777094,0.17357806,0.111079473,0.083125578
0.5324695289777094,0.204885517,0.133853605,0.100958307
0.4359723289777095,0.143884487,0.099192353,0.078333642
0.04343581537279016,0.216712129,0.170737911,0.132348162
0.04485164645657187,0.207266349,0.160373056,0.122439002
0.030563325703305153,0.264376768,0.208018407,0.155889345
0.019974869761721754,0.297586085,0.230886881,0.169241584
